ref,title,denomination,address,commune,insee,departement,region,century,protection,latitude,longitude,coord_source,coord_score,coord_label,coord_check,notice_url
IA00010551,Hôpital Saint-Louis,hôpital,,Argent-sur-Sauldre,18011,18,Centre-Val de Loire,3e quart 19e siècle,,47.5625,2.4223,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00010551
IA00010607,Commanderie de templiers puis de chevaliers de Malte dite Hôpital de Fresne,commanderie,,Blancafort,18030,18,Centre-Val de Loire,2e moitié 12e siècle; 3e quart 15e siècle; 3e quart 18e siècle; milieu 19e siècle; 20e siècle,,47.5362,2.5423,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00010607
IA00011162,Couvent de capucins,couvent,44 avenue Jean Jaurès,Saint-Amand-Montrond,18197,18,Centre-Val de Loire,1er quart 17e siècle; 3e quart 17e siècle; 18e siècle,,46.725317,2.495688,ban,0.967,44 Avenue Jean Jaurès 18200 Saint-Amand-Montrond,ok,https://pop.culture.gouv.fr/notice/merimee/IA00011162
IA00012959,Maison dite Manoir de Bel Air,maison,,Saint-Dyé-sur-Loire,41207,41,Centre-Val de Loire,1ère moitié 18e siècle; limite 18e siècle 19e siècle; 20e siècle,,47.6512,1.4961,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00012959
IA00013805,Château,château,,Nibelle,45228,45,Centre-Val de Loire,4e quart 15e siècle; 2e quart 16e siècle; 3e quart 16e siècle,,48.0147,2.3121,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00013805
IA00013904,hôpital,hôpital,3 rue de l'Hôpital,Morteau,25411,25,Bourgogne-Franche-Comté,1ère moitié 19e siècle,,47.0643,6.5891,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00013904
IA00014307,fermes,ferme,,Hôpitaux-Neufs (Les),25307,25,Bourgogne-Franche-Comté,17e siècle; 18e siècle,,46.7838,6.3957,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014307
IA00014308,église paroissiale Sainte-Catherine,église paroissiale,,Hôpitaux-Neufs (Les),25307,25,Bourgogne-Franche-Comté,3e quart 17e siècle,,46.7838,6.3957,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014308
IA00014309,"mairie, école",mairie; école,,Hôpitaux-Neufs (Les),25307,25,Bourgogne-Franche-Comté,2e quart 19e siècle,,46.7838,6.3957,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014309
IA00014310,ferme,ferme,1ère ferme,Hôpitaux-Neufs (Les),25307,25,Bourgogne-Franche-Comté,4e quart 18e siècle; 19e siècle,,46.7838,6.3957,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014310
IA00014311,ferme,ferme,2e ferme,Hôpitaux-Neufs (Les),25307,25,Bourgogne-Franche-Comté,2e quart 18e siècle,,46.7838,6.3957,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014311
IA00014312,fermes,ferme,,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,17e siècle; 18e siècle; 19e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014312
IA00014313,école,école,,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,2e quart 19e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014313
IA00014314,ferme,ferme,1ère ferme,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,4e quart 17e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014314
IA00014315,ferme,ferme,2e ferme,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,17e siècle; 19e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014315
IA00014316,ferme,ferme,3e ferme,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,18e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014316
IA00014317,ferme,ferme,4e ferme,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,18e siècle; 19e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014317
IA00014318,ferme,ferme,,Hôpitaux-Vieux (Les),25308,25,Bourgogne-Franche-Comté,18e siècle,,46.802,6.3988,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014318
IA00014364,hôpital Saint-Pierre,hôpital,"1, 3, 5 place Saint-Pierre",Pontarlier,25462,25,Bourgogne-Franche-Comté,11e siècle (détruit),,46.905456,6.351107,ban,0.797,5 Place Saint Pierre 25300 Pontarlier,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014364
IA00014365,hôpital Saint-Joseph,hôpital,2 faubourg Saint-Etienne,Pontarlier,25462,25,Bourgogne-Franche-Comté,4e quart 17e siècle; 18e siècle; 2e moitié 19e siècle,,46.901044,6.360092,ban,0.963,2 Faubourg Saint Etienne 25300 Pontarlier,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014365
IA00014441,voie ferrée (embranchement de L'Hôpital-du-Grosbois à Lods de la ligne Besançon-Morteau),voie ferrée,,Ornans,25434,25,Bourgogne-Franche-Comté,4e quart 19e siècle,,47.1,6.1534,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014441
IA00014523,"maisons, fermes",maison; ferme,,Hôpital-du-Grosbois (L'),25305,25,Bourgogne-Franche-Comté,19e siècle,,47.1794,6.2111,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014523
IA00014524,ferme,ferme,,Hôpital-du-Grosbois (L'),25305,25,Bourgogne-Franche-Comté,19e siècle,,47.1794,6.2111,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014524
IA00014525,école,école,,Hôpital-du-Grosbois (L'),25305,25,Bourgogne-Franche-Comté,2e moitié 19e siècle,,47.1794,6.2111,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014525
IA00014526,église paroissiale Saint-Denis,église paroissiale,,Hôpital-du-Grosbois (L'),25305,25,Bourgogne-Franche-Comté,1er quart 18e siècle,,47.1794,6.2111,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014526
IA00014527,chapelle Notre-Dame-auxiliatrice,chapelle,,Hôpital-du-Grosbois (L'),25305,25,Bourgogne-Franche-Comté,3e quart 19e siècle,,47.1794,6.2111,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014527
IA00014593,tuilerie des Combes de Punay,tuilerie,route départementale 67,Malbrans,25360,25,Bourgogne-Franche-Comté,2e quart 19e siècle,,47.13305028112106,6.1134458348640415,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014593
IA00014692,"hôtel-Dieu, puis hôpital Saint-Louis",hôtel-Dieu,10 avenue du Président Wilson,Ornans,25434,25,Bourgogne-Franche-Comté,1er quart 18e siècle,,47.1068,6.143098,ban,0.958,10 Avenue du President Wilson 25290 Ornans,ok,https://pop.culture.gouv.fr/notice/merimee/IA00014692
IA00015163,hôpital du Saint-Esprit,hôpital,C.D. 120,Arlay,39017,39,Bourgogne-Franche-Comté,14e siècle (détruit); 4e quart 15e siècle (détruit); 2e moitié 16e siècle (détruit); 2e quart 17e siècle (détruit); 18e siècle; 20e siècle,,46.767,5.5383,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00015163
IA00015645,hôtel dit maison Baumal,hôtel,22 rue Saint-Désiré,Lons-le-Saunier,39300,39,Bourgogne-Franche-Comté,2e moitié 18e siècle,,46.673339,5.551246,ban,0.968,22 Rue Saint Désiré 39000 Lons-le-Saunier,ok,https://pop.culture.gouv.fr/notice/merimee/IA00015645
IA00015850,demeure dite grange Mercier ou ferme de l'hôpital,demeure,,Montmorot,39362,39,Bourgogne-Franche-Comté,4e quart 17e siècle,,46.685,5.5136,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00015850
IA00016546,église paroissiale Saint-Paul dite église de Tombe,église paroissiale,,Pesmes,70408,70,Bourgogne-Franche-Comté,3e quart 15e siècle; 1er quart 18e siècle; 2e quart 18e siècle (détruit),,47.2911,5.5714,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00016546
IA00016942,Léproserie Sainte-Marguerite,maladrerie,,Gamaches-en-Vexin,27276,27,Normandie,,,49.2671,1.6166,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00016942
IA00017402,Maladrerie,maladrerie,,Pont-Saint-Pierre,27470,27,Normandie,,,49.3414,1.2892,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00017402
IA00017454,Hôtel-Dieu Saint-Jacques (Hôpital Royal) Hôpital Royal Saint-Jacques,hôtel-Dieu,rue de l'Hospice,Andelys (Les),27016,27,Normandie,17e siècle; 18e siècle,,49.246024,1.396331,ban,0.565,Rue de l’Hopital 27700 Les Andelys,ok,https://pop.culture.gouv.fr/notice/merimee/IA00017454
IA00017862,Eglise paroissiale Saint-Pierre,église paroissiale,,Neaufles-Saint-Martin,27426,27,Normandie,14e siècle; 18e siècle,,49.2789,1.7258,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00017862
IA00017895,Hôtel-Dieu de Pénitents,hôtel-Dieu,"2, 4 place de l'Eglise",Pont-de-l'Arche,27469,27,Normandie,4e quart 13e siècle; milieu 17e siècle; 19e siècle,,49.2911,1.1447,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00017895
IA00018051,Hôpital de Soeurs de Saint-Vincent de Paul Notre-Dame-de-Pitié-et-de-Miséricorde,hôpital,5 rue Anne de Tincheville,Bernay,27056,27,Normandie,18e siècle,,49.090427,0.588853,ban,0.846,5 Rue Anne de Ticheville 27300 Bernay,ok,https://pop.culture.gouv.fr/notice/merimee/IA00018051
IA00018291,"Hôtel-Dieu Sainte-Madeleine, Saint-Antoine, Prieuré de Bénédictines",hôtel-Dieu; prieuré,,Etrépagny,27226,27,Normandie,14e siècle (?); 17e siècle; 18e siècle,,49.3166,1.6123,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00018291
IA00018431,Hôpital,hôpital,,Bourgtheroulde-Infreville,27105,27,Normandie,,,49.3053,0.8556,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00018431
IA00018533,Hôpital,hôpital,,Bourg-Achard,27103,27,Normandie,4e quart 17e siècle (détruit); 2e quart 18e siècle; 4e quart 19e siècle,,49.3452,0.8075,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00018533
IA00018799,Maladrerie Saint-Brice,maladrerie,,Fontaine-la-Soret,27253,27,Normandie,12e siècle,,,,none,,,,https://pop.culture.gouv.fr/notice/merimee/IA00018799
IA00019072,"Couvent Saint-Louis, Sainte-Elisabeth, Saint-François, Hôpital, Mairie, Musée d'Hospitalières de Saint-François",couvent; hôpital; mairie; musée,place Ernest Thorel,Louviers,27375,27,Normandie,2e quart 17e siècle (détruit); 18e siècle; 2e moitié 19e siècle; 1er quart 20e siècle,,49.215293,1.168456,ban,0.961,Place Ernest Thorel 27400 Louviers,ok,https://pop.culture.gouv.fr/notice/merimee/IA00019072
IA00019083,Edifice non identifié dit Maison des templiers,édifice à fonction non identifiée,rue du Marché aux Oeufs,Louviers,27375,27,Normandie,12e siècle (?),,49.211875,1.169731,ban,0.959,Rue du Marché aux Oeufs 27400 Louviers,ok,https://pop.culture.gouv.fr/notice/merimee/IA00019083
IA00019760,Ferme,ferme,,Bihorel,76095,76,Normandie,18e siècle; 19e siècle,,49.4634,1.1288,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00019760
IA00019892,Hôpital,hôpital,,Ernemont-sur-Buchy,76243,76,Normandie,17e siècle,,49.5421,1.3607,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00019892
IA00020014,Léproserie Sainte-Madeleine dite Léproserie du Père Saint-Eloi,maladrerie,,Doudeville,76219,76,Normandie,,,49.7273,0.7843,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00020014
IA00020309,Léproserie,maladrerie,,Montville,76452,76,Normandie,,,49.5478,1.0787,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00020309
IA00020768,Hôpital,hôpital,rue Petou,Elbeuf,76231,76,Normandie,1ère moitié 18e siècle; 19e siècle,,49.288123,0.999463,ban,0.96,Rue Pétou 76500 Elbeuf,ok,https://pop.culture.gouv.fr/notice/merimee/IA00020768
IA00021162,"Hôpital Saint-Antoine, Saint-Fabien, Sainte-Madeleine, Prieuré de Cisterciens",hôpital; prieuré,,Authieux-sur-le-Port-Saint-Ouen (Les),76039,76,Normandie,13e siècle,,49.3398,1.1314,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021162
IA00021319,"Hospice de franciscaines Sainte-Anne ; puis maison, dite cour Sainte-Anne",hospice; maison,ancienne rue de la Planquette,Caudebec-en-Caux,76164,76,Normandie,2e quart 16e siècle; 17e siècle,,49.525574,0.723212,ban,0.66,Rue de la Planquette 76490 Rives-en-Seine,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021319
IA00021321,"Hospice Saint-Julien, Hôpital",hospice; hôpital,,Caudebec-en-Caux,76164,76,Normandie,17e siècle; 18e siècle; 19e siècle,,49.5266,0.7184,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021321
IA00021351,"hôpital des capucins, actuellement maison",hôpital,87 rue de la République,Arelaune-en-Seine,76401,76,Normandie,4e quart 17e siècle,,49.482320325611035,0.7728730452672576,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021351
IA00021479,Chapelle Sainte-Madeleine,chapelle,,Grand-Couronne,76319,76,Normandie,,,49.3508,1.0097,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021479
IA00021492,Ferme,ferme,,Grand-Quevilly (Le),76322,76,Normandie,13e siècle (?); 17e siècle; 18e siècle,,49.4118,1.0416,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021492
IA00021525,"Prieuré Saint-Julien, Léproserie, Manoir, Hôpital de Bénédictins",prieuré; maladrerie; manoir; hôpital,rue Danton,Petit-Quevilly (Le),76498,76,Normandie,2e moitié 12e siècle,,49.420799,1.056321,ban,0.962,Rue Danton 76140 Le Petit-Quevilly,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021525
IA00021689,Maladrerie Sainte-Marguerite,maladrerie,,Saint-Martin-de-Boscherville,76614,76,Normandie,,,49.4473,0.9632,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021689
IA00021914,Hôpital Charles-Nicolle,hôpital,rue de Germont,Rouen,76540,76,Normandie,16e siècle; 1er quart 17e siècle; 3e quart 17e siècle; 4e quart 17e siècle; 2e moitié 18e siècle; 1er quart 19e siècle,,49.441071,1.106591,ban,0.966,Rue de Germont 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021914
IA00021915,"Hôpital, Couvent de Capucins dit Hôpital du Nid de Chien, puis du Saint-Esprit",hôpital; couvent,rue de la Petite Chartreuse,Rouen,76540,76,Normandie,11e siècle; 4e quart 16e siècle,,49.439236,1.127318,ban,0.972,Rue de la Petite Chartreuse 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021915
IA00021916,Hôpital Saint-Martin,hôpital,rue Grand Pont,Rouen,76540,76,Normandie,,,49.439216,1.092597,ban,0.975,Rue Grand Pont 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021916
IA00021919,Léproserie,maladrerie,,Fresquienne,76287,76,Normandie,18e siècle,,49.5642,1.0151,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021919
IA00021935,"Couvent Saint-François des Incurables, Hôpital d'Hospitalières de Saint-François",couvent; hôpital,24 rue Saint Hilaire,Rouen,76540,76,Normandie,2e moitié 17e siècle; 1er quart 18e siècle,,49.442263,1.108998,ban,0.836,Rue Saint Hilaire 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021935
IA00021936,Couvent de Mathurins,couvent,2 rue de Joyeuse,Rouen,76540,76,Normandie,3e quart 17e siècle (détruit); 4e quart 17e siècle (détruit); 2e quart 18e siècle; 2e moitié 19e siècle,,49.446093,1.102822,ban,0.967,2 Rue de Joyeuse 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021936
IA00021940,"Collège Saint-Yon, Hôpital de Frères des Ecoles Chrétiennes",collège; hôpital,"90, 92 rue Saint Julien",Rouen,76540,76,Normandie,2e quart 18e siècle; 3e quart 18e siècle; 19e siècle,,49.4278,1.079626,ban,0.851,92 Rue Saint-Julien 76100 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021940
IA00021943,"Hôpital des Chaussetiers, couvent de Jacobins, préfecture",hôpital; couvent; préfecture,rue de Fontenelle,Rouen,76540,76,Normandie,2e moitié 13e siècle; 1er quart 17e siècle; 4e quart 18e siècle; 3e quart 19e siècle; 4e quart 19e siècle,,49.44303,1.08613,ban,0.976,Rue de Fontenelle 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021943
IA00021944,"Hôpital, Couvent d'Oratoriens Hôpital du Roi",hôpital; couvent,10 rue Beauvoisine,Rouen,76540,76,Normandie,13e siècle; 3e quart 17e siècle,,49.443326,1.095792,ban,0.981,10 Rue Beauvoisine 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021944
IA00021983,Prieuré ou hôpital de billettes puis d'antonins Saint-Jean-sur-Renelle,prieuré; hôpital,4bis rue Sénecaux,Rouen,76540,76,Normandie,1ère moitié 14e siècle; limite 15e siècle 16e siècle; 2e quart 18e siècle; 2e quart 18e siècle,,49.4412,1.0912,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA00021983
IA00022054,Hôtel du Paon,hôtel,"1, 3 rue de l'Hôpital",Rouen,76540,76,Normandie,1er quart 16e siècle; 17e siècle; 18e siècle; 3e quart 19e siècle,,49.442537,1.097568,ban,0.878,3 Rue de l'Hopital 76000 Rouen,ok,https://pop.culture.gouv.fr/notice/merimee/IA00022054
